"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/01/2025 02:00:00 - 08/01/2025 02:15:00","BZN|FR","Without Sequence","59.97","",""
"08/01/2025 02:15:00 - 08/01/2025 02:30:00","BZN|FR","Without Sequence","59.97","",""
"08/01/2025 02:30:00 - 08/01/2025 02:45:00","BZN|FR","Without Sequence","59.97","",""
"08/01/2025 02:45:00 - 08/01/2025 03:00:00","BZN|FR","Without Sequence","59.97","",""
"08/01/2025 03:00:00 - 08/01/2025 03:15:00","BZN|FR","Without Sequence","53.00","",""
"08/01/2025 03:15:00 - 08/01/2025 03:30:00","BZN|FR","Without Sequence","53.00","",""
"08/01/2025 03:30:00 - 08/01/2025 03:45:00","BZN|FR","Without Sequence","53.00","",""
"08/01/2025 03:45:00 - 08/01/2025 04:00:00","BZN|FR","Without Sequence","53.00","",""
"08/01/2025 04:00:00 - 08/01/2025 04:15:00","BZN|FR","Without Sequence","59.52","",""
"08/01/2025 04:15:00 - 08/01/2025 04:30:00","BZN|FR","Without Sequence","59.52","",""
"08/01/2025 04:30:00 - 08/01/2025 04:45:00","BZN|FR","Without Sequence","59.52","",""
"08/01/2025 04:45:00 - 08/01/2025 05:00:00","BZN|FR","Without Sequence","59.52","",""
"08/01/2025 05:00:00 - 08/01/2025 05:15:00","BZN|FR","Without Sequence","70.20","",""
"08/01/2025 05:15:00 - 08/01/2025 05:30:00","BZN|FR","Without Sequence","70.20","",""
"08/01/2025 05:30:00 - 08/01/2025 05:45:00","BZN|FR","Without Sequence","70.20","",""
"08/01/2025 05:45:00 - 08/01/2025 06:00:00","BZN|FR","Without Sequence","70.20","",""
"08/01/2025 06:00:00 - 08/01/2025 06:15:00","BZN|FR","Without Sequence","97.41","",""
"08/01/2025 06:15:00 - 08/01/2025 06:30:00","BZN|FR","Without Sequence","97.41","",""
"08/01/2025 06:30:00 - 08/01/2025 06:45:00","BZN|FR","Without Sequence","97.41","",""
"08/01/2025 06:45:00 - 08/01/2025 07:00:00","BZN|FR","Without Sequence","97.41","",""
"08/01/2025 07:00:00 - 08/01/2025 07:15:00","BZN|FR","Without Sequence","124.39","",""
"08/01/2025 07:15:00 - 08/01/2025 07:30:00","BZN|FR","Without Sequence","124.39","",""
"08/01/2025 07:30:00 - 08/01/2025 07:45:00","BZN|FR","Without Sequence","124.39","",""
"08/01/2025 07:45:00 - 08/01/2025 08:00:00","BZN|FR","Without Sequence","124.39","",""
"08/01/2025 08:00:00 - 08/01/2025 08:15:00","BZN|FR","Without Sequence","135.01","",""
"08/01/2025 08:15:00 - 08/01/2025 08:30:00","BZN|FR","Without Sequence","135.01","",""
"08/01/2025 08:30:00 - 08/01/2025 08:45:00","BZN|FR","Without Sequence","135.01","",""
"08/01/2025 08:45:00 - 08/01/2025 09:00:00","BZN|FR","Without Sequence","135.01","",""
"08/01/2025 09:00:00 - 08/01/2025 09:15:00","BZN|FR","Without Sequence","131.32","",""
"08/01/2025 09:15:00 - 08/01/2025 09:30:00","BZN|FR","Without Sequence","131.32","",""
"08/01/2025 09:30:00 - 08/01/2025 09:45:00","BZN|FR","Without Sequence","131.32","",""
"08/01/2025 09:45:00 - 08/01/2025 10:00:00","BZN|FR","Without Sequence","131.32","",""
"08/01/2025 10:00:00 - 08/01/2025 10:15:00","BZN|FR","Without Sequence","125.04","",""
"08/01/2025 10:15:00 - 08/01/2025 10:30:00","BZN|FR","Without Sequence","125.04","",""
"08/01/2025 10:30:00 - 08/01/2025 10:45:00","BZN|FR","Without Sequence","125.04","",""
"08/01/2025 10:45:00 - 08/01/2025 11:00:00","BZN|FR","Without Sequence","125.04","",""
"08/01/2025 11:00:00 - 08/01/2025 11:15:00","BZN|FR","Without Sequence","104.46","",""
"08/01/2025 11:15:00 - 08/01/2025 11:30:00","BZN|FR","Without Sequence","104.46","",""
"08/01/2025 11:30:00 - 08/01/2025 11:45:00","BZN|FR","Without Sequence","104.46","",""
"08/01/2025 11:45:00 - 08/01/2025 12:00:00","BZN|FR","Without Sequence","104.46","",""
"08/01/2025 12:00:00 - 08/01/2025 12:15:00","BZN|FR","Without Sequence","97.57","",""
"08/01/2025 12:15:00 - 08/01/2025 12:30:00","BZN|FR","Without Sequence","97.57","",""
"08/01/2025 12:30:00 - 08/01/2025 12:45:00","BZN|FR","Without Sequence","97.57","",""
"08/01/2025 12:45:00 - 08/01/2025 13:00:00","BZN|FR","Without Sequence","97.57","",""
"08/01/2025 13:00:00 - 08/01/2025 13:15:00","BZN|FR","Without Sequence","100.21","",""
"08/01/2025 13:15:00 - 08/01/2025 13:30:00","BZN|FR","Without Sequence","100.21","",""
"08/01/2025 13:30:00 - 08/01/2025 13:45:00","BZN|FR","Without Sequence","100.21","",""
"08/01/2025 13:45:00 - 08/01/2025 14:00:00","BZN|FR","Without Sequence","100.21","",""
"08/01/2025 14:00:00 - 08/01/2025 14:15:00","BZN|FR","Without Sequence","110.19","",""
"08/01/2025 14:15:00 - 08/01/2025 14:30:00","BZN|FR","Without Sequence","110.19","",""
"08/01/2025 14:30:00 - 08/01/2025 14:45:00","BZN|FR","Without Sequence","110.19","",""
"08/01/2025 14:45:00 - 08/01/2025 15:00:00","BZN|FR","Without Sequence","110.19","",""
"08/01/2025 15:00:00 - 08/01/2025 15:15:00","BZN|FR","Without Sequence","126.62","",""
"08/01/2025 15:15:00 - 08/01/2025 15:30:00","BZN|FR","Without Sequence","126.62","",""
"08/01/2025 15:30:00 - 08/01/2025 15:45:00","BZN|FR","Without Sequence","126.62","",""
"08/01/2025 15:45:00 - 08/01/2025 16:00:00","BZN|FR","Without Sequence","126.62","",""
"08/01/2025 16:00:00 - 08/01/2025 16:15:00","BZN|FR","Without Sequence","124.05","",""
"08/01/2025 16:15:00 - 08/01/2025 16:30:00","BZN|FR","Without Sequence","124.05","",""
"08/01/2025 16:30:00 - 08/01/2025 16:45:00","BZN|FR","Without Sequence","124.05","",""
"08/01/2025 16:45:00 - 08/01/2025 17:00:00","BZN|FR","Without Sequence","124.05","",""
"08/01/2025 17:00:00 - 08/01/2025 17:15:00","BZN|FR","Without Sequence","124.58","",""
"08/01/2025 17:15:00 - 08/01/2025 17:30:00","BZN|FR","Without Sequence","124.58","",""
"08/01/2025 17:30:00 - 08/01/2025 17:45:00","BZN|FR","Without Sequence","124.58","",""
"08/01/2025 17:45:00 - 08/01/2025 18:00:00","BZN|FR","Without Sequence","124.58","",""
"08/01/2025 18:00:00 - 08/01/2025 18:15:00","BZN|FR","Without Sequence","137.58","",""
"08/01/2025 18:15:00 - 08/01/2025 18:30:00","BZN|FR","Without Sequence","137.58","",""
"08/01/2025 18:30:00 - 08/01/2025 18:45:00","BZN|FR","Without Sequence","137.58","",""
"08/01/2025 18:45:00 - 08/01/2025 19:00:00","BZN|FR","Without Sequence","137.58","",""
"08/01/2025 19:00:00 - 08/01/2025 19:15:00","BZN|FR","Without Sequence","131.00","",""
"08/01/2025 19:15:00 - 08/01/2025 19:30:00","BZN|FR","Without Sequence","131.00","",""
"08/01/2025 19:30:00 - 08/01/2025 19:45:00","BZN|FR","Without Sequence","131.00","",""
"08/01/2025 19:45:00 - 08/01/2025 20:00:00","BZN|FR","Without Sequence","131.00","",""
"08/01/2025 20:00:00 - 08/01/2025 20:15:00","BZN|FR","Without Sequence","124.81","",""
"08/01/2025 20:15:00 - 08/01/2025 20:30:00","BZN|FR","Without Sequence","124.81","",""
"08/01/2025 20:30:00 - 08/01/2025 20:45:00","BZN|FR","Without Sequence","124.81","",""
"08/01/2025 20:45:00 - 08/01/2025 21:00:00","BZN|FR","Without Sequence","124.81","",""
"08/01/2025 21:00:00 - 08/01/2025 21:15:00","BZN|FR","Without Sequence","112.66","",""
"08/01/2025 21:15:00 - 08/01/2025 21:30:00","BZN|FR","Without Sequence","112.66","",""
"08/01/2025 21:30:00 - 08/01/2025 21:45:00","BZN|FR","Without Sequence","112.66","",""
"08/01/2025 21:45:00 - 08/01/2025 22:00:00","BZN|FR","Without Sequence","112.66","",""
"08/01/2025 22:00:00 - 08/01/2025 22:15:00","BZN|FR","Without Sequence","111.90","",""
"08/01/2025 22:15:00 - 08/01/2025 22:30:00","BZN|FR","Without Sequence","111.90","",""
"08/01/2025 22:30:00 - 08/01/2025 22:45:00","BZN|FR","Without Sequence","111.90","",""
"08/01/2025 22:45:00 - 08/01/2025 23:00:00","BZN|FR","Without Sequence","111.90","",""
"08/01/2025 23:00:00 - 08/01/2025 23:15:00","BZN|FR","Without Sequence","98.77","",""
"08/01/2025 23:15:00 - 08/01/2025 23:30:00","BZN|FR","Without Sequence","98.77","",""
"08/01/2025 23:30:00 - 08/01/2025 23:45:00","BZN|FR","Without Sequence","98.77","",""
"08/01/2025 23:45:00 - 09/01/2025 00:00:00","BZN|FR","Without Sequence","98.77","",""
"09/01/2025 00:00:00 - 09/01/2025 00:15:00","BZN|FR","Without Sequence","60.38","",""
"09/01/2025 00:15:00 - 09/01/2025 00:30:00","BZN|FR","Without Sequence","60.38","",""
"09/01/2025 00:30:00 - 09/01/2025 00:45:00","BZN|FR","Without Sequence","60.38","",""
"09/01/2025 00:45:00 - 09/01/2025 01:00:00","BZN|FR","Without Sequence","60.38","",""
"09/01/2025 01:00:00 - 09/01/2025 01:15:00","BZN|FR","Without Sequence","49.90","",""
"09/01/2025 01:15:00 - 09/01/2025 01:30:00","BZN|FR","Without Sequence","49.90","",""
"09/01/2025 01:30:00 - 09/01/2025 01:45:00","BZN|FR","Without Sequence","49.90","",""
"09/01/2025 01:45:00 - 09/01/2025 02:00:00","BZN|FR","Without Sequence","49.90","",""
"09/01/2025 02:00:00 - 09/01/2025 02:15:00","BZN|FR","Without Sequence","51.86","",""
"09/01/2025 02:15:00 - 09/01/2025 02:30:00","BZN|FR","Without Sequence","51.86","",""
"09/01/2025 02:30:00 - 09/01/2025 02:45:00","BZN|FR","Without Sequence","51.86","",""
"09/01/2025 02:45:00 - 09/01/2025 03:00:00","BZN|FR","Without Sequence","51.86","",""
"09/01/2025 03:00:00 - 09/01/2025 03:15:00","BZN|FR","Without Sequence","25.61","",""
"09/01/2025 03:15:00 - 09/01/2025 03:30:00","BZN|FR","Without Sequence","25.61","",""
"09/01/2025 03:30:00 - 09/01/2025 03:45:00","BZN|FR","Without Sequence","25.61","",""
"09/01/2025 03:45:00 - 09/01/2025 04:00:00","BZN|FR","Without Sequence","25.61","",""
"09/01/2025 04:00:00 - 09/01/2025 04:15:00","BZN|FR","Without Sequence","13.01","",""
"09/01/2025 04:15:00 - 09/01/2025 04:30:00","BZN|FR","Without Sequence","13.01","",""
"09/01/2025 04:30:00 - 09/01/2025 04:45:00","BZN|FR","Without Sequence","13.01","",""
"09/01/2025 04:45:00 - 09/01/2025 05:00:00","BZN|FR","Without Sequence","13.01","",""
"09/01/2025 05:00:00 - 09/01/2025 05:15:00","BZN|FR","Without Sequence","30.29","",""
"09/01/2025 05:15:00 - 09/01/2025 05:30:00","BZN|FR","Without Sequence","30.29","",""
"09/01/2025 05:30:00 - 09/01/2025 05:45:00","BZN|FR","Without Sequence","30.29","",""
"09/01/2025 05:45:00 - 09/01/2025 06:00:00","BZN|FR","Without Sequence","30.29","",""
"09/01/2025 06:00:00 - 09/01/2025 06:15:00","BZN|FR","Without Sequence","60.08","",""
"09/01/2025 06:15:00 - 09/01/2025 06:30:00","BZN|FR","Without Sequence","60.08","",""
"09/01/2025 06:30:00 - 09/01/2025 06:45:00","BZN|FR","Without Sequence","60.08","",""
"09/01/2025 06:45:00 - 09/01/2025 07:00:00","BZN|FR","Without Sequence","60.08","",""
"09/01/2025 07:00:00 - 09/01/2025 07:15:00","BZN|FR","Without Sequence","90.79","",""
"09/01/2025 07:15:00 - 09/01/2025 07:30:00","BZN|FR","Without Sequence","90.79","",""
"09/01/2025 07:30:00 - 09/01/2025 07:45:00","BZN|FR","Without Sequence","90.79","",""
"09/01/2025 07:45:00 - 09/01/2025 08:00:00","BZN|FR","Without Sequence","90.79","",""
"09/01/2025 08:00:00 - 09/01/2025 08:15:00","BZN|FR","Without Sequence","100.99","",""
"09/01/2025 08:15:00 - 09/01/2025 08:30:00","BZN|FR","Without Sequence","100.99","",""
"09/01/2025 08:30:00 - 09/01/2025 08:45:00","BZN|FR","Without Sequence","100.99","",""
"09/01/2025 08:45:00 - 09/01/2025 09:00:00","BZN|FR","Without Sequence","100.99","",""
"09/01/2025 09:00:00 - 09/01/2025 09:15:00","BZN|FR","Without Sequence","102.44","",""
"09/01/2025 09:15:00 - 09/01/2025 09:30:00","BZN|FR","Without Sequence","102.44","",""
"09/01/2025 09:30:00 - 09/01/2025 09:45:00","BZN|FR","Without Sequence","102.44","",""
"09/01/2025 09:45:00 - 09/01/2025 10:00:00","BZN|FR","Without Sequence","102.44","",""
"09/01/2025 10:00:00 - 09/01/2025 10:15:00","BZN|FR","Without Sequence","97.45","",""
"09/01/2025 10:15:00 - 09/01/2025 10:30:00","BZN|FR","Without Sequence","97.45","",""
"09/01/2025 10:30:00 - 09/01/2025 10:45:00","BZN|FR","Without Sequence","97.45","",""
"09/01/2025 10:45:00 - 09/01/2025 11:00:00","BZN|FR","Without Sequence","97.45","",""
"09/01/2025 11:00:00 - 09/01/2025 11:15:00","BZN|FR","Without Sequence","90.41","",""
"09/01/2025 11:15:00 - 09/01/2025 11:30:00","BZN|FR","Without Sequence","90.41","",""
"09/01/2025 11:30:00 - 09/01/2025 11:45:00","BZN|FR","Without Sequence","90.41","",""
"09/01/2025 11:45:00 - 09/01/2025 12:00:00","BZN|FR","Without Sequence","90.41","",""
"09/01/2025 12:00:00 - 09/01/2025 12:15:00","BZN|FR","Without Sequence","94.75","",""
"09/01/2025 12:15:00 - 09/01/2025 12:30:00","BZN|FR","Without Sequence","94.75","",""
"09/01/2025 12:30:00 - 09/01/2025 12:45:00","BZN|FR","Without Sequence","94.75","",""
"09/01/2025 12:45:00 - 09/01/2025 13:00:00","BZN|FR","Without Sequence","94.75","",""
"09/01/2025 13:00:00 - 09/01/2025 13:15:00","BZN|FR","Without Sequence","84.19","",""
"09/01/2025 13:15:00 - 09/01/2025 13:30:00","BZN|FR","Without Sequence","84.19","",""
"09/01/2025 13:30:00 - 09/01/2025 13:45:00","BZN|FR","Without Sequence","84.19","",""
"09/01/2025 13:45:00 - 09/01/2025 14:00:00","BZN|FR","Without Sequence","84.19","",""
"09/01/2025 14:00:00 - 09/01/2025 14:15:00","BZN|FR","Without Sequence","80.89","",""
"09/01/2025 14:15:00 - 09/01/2025 14:30:00","BZN|FR","Without Sequence","80.89","",""
"09/01/2025 14:30:00 - 09/01/2025 14:45:00","BZN|FR","Without Sequence","80.89","",""
"09/01/2025 14:45:00 - 09/01/2025 15:00:00","BZN|FR","Without Sequence","80.89","",""
"09/01/2025 15:00:00 - 09/01/2025 15:15:00","BZN|FR","Without Sequence","88.11","",""
"09/01/2025 15:15:00 - 09/01/2025 15:30:00","BZN|FR","Without Sequence","88.11","",""
"09/01/2025 15:30:00 - 09/01/2025 15:45:00","BZN|FR","Without Sequence","88.11","",""
"09/01/2025 15:45:00 - 09/01/2025 16:00:00","BZN|FR","Without Sequence","88.11","",""
"09/01/2025 16:00:00 - 09/01/2025 16:15:00","BZN|FR","Without Sequence","109.40","",""
"09/01/2025 16:15:00 - 09/01/2025 16:30:00","BZN|FR","Without Sequence","109.40","",""
"09/01/2025 16:30:00 - 09/01/2025 16:45:00","BZN|FR","Without Sequence","109.40","",""
"09/01/2025 16:45:00 - 09/01/2025 17:00:00","BZN|FR","Without Sequence","109.40","",""
"09/01/2025 17:00:00 - 09/01/2025 17:15:00","BZN|FR","Without Sequence","131.62","",""
"09/01/2025 17:15:00 - 09/01/2025 17:30:00","BZN|FR","Without Sequence","131.62","",""
"09/01/2025 17:30:00 - 09/01/2025 17:45:00","BZN|FR","Without Sequence","131.62","",""
"09/01/2025 17:45:00 - 09/01/2025 18:00:00","BZN|FR","Without Sequence","131.62","",""
"09/01/2025 18:00:00 - 09/01/2025 18:15:00","BZN|FR","Without Sequence","135.73","",""
"09/01/2025 18:15:00 - 09/01/2025 18:30:00","BZN|FR","Without Sequence","135.73","",""
"09/01/2025 18:30:00 - 09/01/2025 18:45:00","BZN|FR","Without Sequence","135.73","",""
"09/01/2025 18:45:00 - 09/01/2025 19:00:00","BZN|FR","Without Sequence","135.73","",""
"09/01/2025 19:00:00 - 09/01/2025 19:15:00","BZN|FR","Without Sequence","135.01","",""
"09/01/2025 19:15:00 - 09/01/2025 19:30:00","BZN|FR","Without Sequence","135.01","",""
"09/01/2025 19:30:00 - 09/01/2025 19:45:00","BZN|FR","Without Sequence","135.01","",""
"09/01/2025 19:45:00 - 09/01/2025 20:00:00","BZN|FR","Without Sequence","135.01","",""
"09/01/2025 20:00:00 - 09/01/2025 20:15:00","BZN|FR","Without Sequence","120.36","",""
"09/01/2025 20:15:00 - 09/01/2025 20:30:00","BZN|FR","Without Sequence","120.36","",""
"09/01/2025 20:30:00 - 09/01/2025 20:45:00","BZN|FR","Without Sequence","120.36","",""
"09/01/2025 20:45:00 - 09/01/2025 21:00:00","BZN|FR","Without Sequence","120.36","",""
"09/01/2025 21:00:00 - 09/01/2025 21:15:00","BZN|FR","Without Sequence","105.80","",""
"09/01/2025 21:15:00 - 09/01/2025 21:30:00","BZN|FR","Without Sequence","105.80","",""
"09/01/2025 21:30:00 - 09/01/2025 21:45:00","BZN|FR","Without Sequence","105.80","",""
"09/01/2025 21:45:00 - 09/01/2025 22:00:00","BZN|FR","Without Sequence","105.80","",""
"09/01/2025 22:00:00 - 09/01/2025 22:15:00","BZN|FR","Without Sequence","101.43","",""
"09/01/2025 22:15:00 - 09/01/2025 22:30:00","BZN|FR","Without Sequence","101.43","",""
"09/01/2025 22:30:00 - 09/01/2025 22:45:00","BZN|FR","Without Sequence","101.43","",""
"09/01/2025 22:45:00 - 09/01/2025 23:00:00","BZN|FR","Without Sequence","101.43","",""
"09/01/2025 23:00:00 - 09/01/2025 23:15:00","BZN|FR","Without Sequence","94.26","",""
"09/01/2025 23:15:00 - 09/01/2025 23:30:00","BZN|FR","Without Sequence","94.26","",""
"09/01/2025 23:30:00 - 09/01/2025 23:45:00","BZN|FR","Without Sequence","94.26","",""
"09/01/2025 23:45:00 - 10/01/2025 00:00:00","BZN|FR","Without Sequence","94.26","",""
"10/01/2025 00:00:00 - 10/01/2025 00:15:00","BZN|FR","Without Sequence","86.82","",""
"10/01/2025 00:15:00 - 10/01/2025 00:30:00","BZN|FR","Without Sequence","86.82","",""
"10/01/2025 00:30:00 - 10/01/2025 00:45:00","BZN|FR","Without Sequence","86.82","",""
"10/01/2025 00:45:00 - 10/01/2025 01:00:00","BZN|FR","Without Sequence","86.82","",""
"10/01/2025 01:00:00 - 10/01/2025 01:15:00","BZN|FR","Without Sequence","80.25","",""
"10/01/2025 01:15:00 - 10/01/2025 01:30:00","BZN|FR","Without Sequence","80.25","",""
"10/01/2025 01:30:00 - 10/01/2025 01:45:00","BZN|FR","Without Sequence","80.25","",""
"10/01/2025 01:45:00 - 10/01/2025 02:00:00","BZN|FR","Without Sequence","80.25","",""
"10/01/2025 02:00:00 - 10/01/2025 02:15:00","BZN|FR","Without Sequence","72.09","",""
"10/01/2025 02:15:00 - 10/01/2025 02:30:00","BZN|FR","Without Sequence","72.09","",""
"10/01/2025 02:30:00 - 10/01/2025 02:45:00","BZN|FR","Without Sequence","72.09","",""
"10/01/2025 02:45:00 - 10/01/2025 03:00:00","BZN|FR","Without Sequence","72.09","",""
"10/01/2025 03:00:00 - 10/01/2025 03:15:00","BZN|FR","Without Sequence","69.94","",""
"10/01/2025 03:15:00 - 10/01/2025 03:30:00","BZN|FR","Without Sequence","69.94","",""
"10/01/2025 03:30:00 - 10/01/2025 03:45:00","BZN|FR","Without Sequence","69.94","",""
"10/01/2025 03:45:00 - 10/01/2025 04:00:00","BZN|FR","Without Sequence","69.94","",""
"10/01/2025 04:00:00 - 10/01/2025 04:15:00","BZN|FR","Without Sequence","70.07","",""
"10/01/2025 04:15:00 - 10/01/2025 04:30:00","BZN|FR","Without Sequence","70.07","",""
"10/01/2025 04:30:00 - 10/01/2025 04:45:00","BZN|FR","Without Sequence","70.07","",""
"10/01/2025 04:45:00 - 10/01/2025 05:00:00","BZN|FR","Without Sequence","70.07","",""
"10/01/2025 05:00:00 - 10/01/2025 05:15:00","BZN|FR","Without Sequence","85.06","",""
"10/01/2025 05:15:00 - 10/01/2025 05:30:00","BZN|FR","Without Sequence","85.06","",""
"10/01/2025 05:30:00 - 10/01/2025 05:45:00","BZN|FR","Without Sequence","85.06","",""
"10/01/2025 05:45:00 - 10/01/2025 06:00:00","BZN|FR","Without Sequence","85.06","",""
"10/01/2025 06:00:00 - 10/01/2025 06:15:00","BZN|FR","Without Sequence","101.80","",""
"10/01/2025 06:15:00 - 10/01/2025 06:30:00","BZN|FR","Without Sequence","101.80","",""
"10/01/2025 06:30:00 - 10/01/2025 06:45:00","BZN|FR","Without Sequence","101.80","",""
"10/01/2025 06:45:00 - 10/01/2025 07:00:00","BZN|FR","Without Sequence","101.80","",""
"10/01/2025 07:00:00 - 10/01/2025 07:15:00","BZN|FR","Without Sequence","126.12","",""
"10/01/2025 07:15:00 - 10/01/2025 07:30:00","BZN|FR","Without Sequence","126.12","",""
"10/01/2025 07:30:00 - 10/01/2025 07:45:00","BZN|FR","Without Sequence","126.12","",""
"10/01/2025 07:45:00 - 10/01/2025 08:00:00","BZN|FR","Without Sequence","126.12","",""
"10/01/2025 08:00:00 - 10/01/2025 08:15:00","BZN|FR","Without Sequence","140.33","",""
"10/01/2025 08:15:00 - 10/01/2025 08:30:00","BZN|FR","Without Sequence","140.33","",""
"10/01/2025 08:30:00 - 10/01/2025 08:45:00","BZN|FR","Without Sequence","140.33","",""
"10/01/2025 08:45:00 - 10/01/2025 09:00:00","BZN|FR","Without Sequence","140.33","",""
"10/01/2025 09:00:00 - 10/01/2025 09:15:00","BZN|FR","Without Sequence","137.22","",""
"10/01/2025 09:15:00 - 10/01/2025 09:30:00","BZN|FR","Without Sequence","137.22","",""
"10/01/2025 09:30:00 - 10/01/2025 09:45:00","BZN|FR","Without Sequence","137.22","",""
"10/01/2025 09:45:00 - 10/01/2025 10:00:00","BZN|FR","Without Sequence","137.22","",""
"10/01/2025 10:00:00 - 10/01/2025 10:15:00","BZN|FR","Without Sequence","123.57","",""
"10/01/2025 10:15:00 - 10/01/2025 10:30:00","BZN|FR","Without Sequence","123.57","",""
"10/01/2025 10:30:00 - 10/01/2025 10:45:00","BZN|FR","Without Sequence","123.57","",""
"10/01/2025 10:45:00 - 10/01/2025 11:00:00","BZN|FR","Without Sequence","123.57","",""
"10/01/2025 11:00:00 - 10/01/2025 11:15:00","BZN|FR","Without Sequence","113.59","",""
"10/01/2025 11:15:00 - 10/01/2025 11:30:00","BZN|FR","Without Sequence","113.59","",""
"10/01/2025 11:30:00 - 10/01/2025 11:45:00","BZN|FR","Without Sequence","113.59","",""
"10/01/2025 11:45:00 - 10/01/2025 12:00:00","BZN|FR","Without Sequence","113.59","",""
"10/01/2025 12:00:00 - 10/01/2025 12:15:00","BZN|FR","Without Sequence","107.43","",""
"10/01/2025 12:15:00 - 10/01/2025 12:30:00","BZN|FR","Without Sequence","107.43","",""
"10/01/2025 12:30:00 - 10/01/2025 12:45:00","BZN|FR","Without Sequence","107.43","",""
"10/01/2025 12:45:00 - 10/01/2025 13:00:00","BZN|FR","Without Sequence","107.43","",""
"10/01/2025 13:00:00 - 10/01/2025 13:15:00","BZN|FR","Without Sequence","105.01","",""
"10/01/2025 13:15:00 - 10/01/2025 13:30:00","BZN|FR","Without Sequence","105.01","",""
"10/01/2025 13:30:00 - 10/01/2025 13:45:00","BZN|FR","Without Sequence","105.01","",""
"10/01/2025 13:45:00 - 10/01/2025 14:00:00","BZN|FR","Without Sequence","105.01","",""
"10/01/2025 14:00:00 - 10/01/2025 14:15:00","BZN|FR","Without Sequence","110.01","",""
"10/01/2025 14:15:00 - 10/01/2025 14:30:00","BZN|FR","Without Sequence","110.01","",""
"10/01/2025 14:30:00 - 10/01/2025 14:45:00","BZN|FR","Without Sequence","110.01","",""
"10/01/2025 14:45:00 - 10/01/2025 15:00:00","BZN|FR","Without Sequence","110.01","",""
"10/01/2025 15:00:00 - 10/01/2025 15:15:00","BZN|FR","Without Sequence","128.69","",""
"10/01/2025 15:15:00 - 10/01/2025 15:30:00","BZN|FR","Without Sequence","128.69","",""
"10/01/2025 15:30:00 - 10/01/2025 15:45:00","BZN|FR","Without Sequence","128.69","",""
"10/01/2025 15:45:00 - 10/01/2025 16:00:00","BZN|FR","Without Sequence","128.69","",""
"10/01/2025 16:00:00 - 10/01/2025 16:15:00","BZN|FR","Without Sequence","135.57","",""
"10/01/2025 16:15:00 - 10/01/2025 16:30:00","BZN|FR","Without Sequence","135.57","",""
"10/01/2025 16:30:00 - 10/01/2025 16:45:00","BZN|FR","Without Sequence","135.57","",""
"10/01/2025 16:45:00 - 10/01/2025 17:00:00","BZN|FR","Without Sequence","135.57","",""
"10/01/2025 17:00:00 - 10/01/2025 17:15:00","BZN|FR","Without Sequence","142.72","",""
"10/01/2025 17:15:00 - 10/01/2025 17:30:00","BZN|FR","Without Sequence","142.72","",""
"10/01/2025 17:30:00 - 10/01/2025 17:45:00","BZN|FR","Without Sequence","142.72","",""
"10/01/2025 17:45:00 - 10/01/2025 18:00:00","BZN|FR","Without Sequence","142.72","",""
"10/01/2025 18:00:00 - 10/01/2025 18:15:00","BZN|FR","Without Sequence","144.28","",""
"10/01/2025 18:15:00 - 10/01/2025 18:30:00","BZN|FR","Without Sequence","144.28","",""
"10/01/2025 18:30:00 - 10/01/2025 18:45:00","BZN|FR","Without Sequence","144.28","",""
"10/01/2025 18:45:00 - 10/01/2025 19:00:00","BZN|FR","Without Sequence","144.28","",""
"10/01/2025 19:00:00 - 10/01/2025 19:15:00","BZN|FR","Without Sequence","141.27","",""
"10/01/2025 19:15:00 - 10/01/2025 19:30:00","BZN|FR","Without Sequence","141.27","",""
"10/01/2025 19:30:00 - 10/01/2025 19:45:00","BZN|FR","Without Sequence","141.27","",""
"10/01/2025 19:45:00 - 10/01/2025 20:00:00","BZN|FR","Without Sequence","141.27","",""
"10/01/2025 20:00:00 - 10/01/2025 20:15:00","BZN|FR","Without Sequence","134.83","",""
"10/01/2025 20:15:00 - 10/01/2025 20:30:00","BZN|FR","Without Sequence","134.83","",""
"10/01/2025 20:30:00 - 10/01/2025 20:45:00","BZN|FR","Without Sequence","134.83","",""
"10/01/2025 20:45:00 - 10/01/2025 21:00:00","BZN|FR","Without Sequence","134.83","",""
"10/01/2025 21:00:00 - 10/01/2025 21:15:00","BZN|FR","Without Sequence","122.51","",""
"10/01/2025 21:15:00 - 10/01/2025 21:30:00","BZN|FR","Without Sequence","122.51","",""
"10/01/2025 21:30:00 - 10/01/2025 21:45:00","BZN|FR","Without Sequence","122.51","",""
"10/01/2025 21:45:00 - 10/01/2025 22:00:00","BZN|FR","Without Sequence","122.51","",""
"10/01/2025 22:00:00 - 10/01/2025 22:15:00","BZN|FR","Without Sequence","119.79","",""
"10/01/2025 22:15:00 - 10/01/2025 22:30:00","BZN|FR","Without Sequence","119.79","",""
"10/01/2025 22:30:00 - 10/01/2025 22:45:00","BZN|FR","Without Sequence","119.79","",""
"10/01/2025 22:45:00 - 10/01/2025 23:00:00","BZN|FR","Without Sequence","119.79","",""
"10/01/2025 23:00:00 - 10/01/2025 23:15:00","BZN|FR","Without Sequence","112.00","",""
"10/01/2025 23:15:00 - 10/01/2025 23:30:00","BZN|FR","Without Sequence","112.00","",""
